MIDL 32Re Data for 2013-03 (GSM nT, km/s, cm^-3, K)
year month day hour minute Bx By Bz Ux Uy Uz rho T B_interp Ux_interp Uyz_interp rho_interp T_interp
#START
2013  3 17  0  0    -3.36    -0.35    -1.66    -419.1      0.76     10.26     2.750      61828    0    0    0    1    1
2013  3 17  0  1    -3.40    -0.56    -1.57    -418.6      2.93     10.44     2.772      64267    0    0    0    1    1
2013  3 17  0  2    -3.36    -0.76    -1.55    -418.6      6.10      9.83     2.718      65745    0    0    0    1    1
2013  3 17  0  3    -3.34    -0.76    -1.43    -418.2      5.25      8.43     2.657      66298    0    0    0    1    2
2013  3 17  0  4    -3.30    -0.81    -1.29    -417.6      3.79      6.94     2.625      66840    0    0    0    1    2
2013  3 17  0  5    -3.16    -0.80    -1.04    -418.2      3.24      4.11     2.604      67468    0    0    0    1    2
2013  3 17  0  6    -3.01    -0.82    -0.85    -420.2      3.79      1.31     2.602      68192    0    0    0    1    2
2013  3 17  0  7    -3.00    -1.15    -0.93    -420.3      3.16      1.04     2.616      68779    0    0    0    1    2
2013  3 17  0  8    -3.10    -1.23    -1.26    -419.9      4.50      3.23     2.655      69051    0    0    0    1    2
2013  3 17  0  9    -3.20    -0.94    -1.57    -419.8      6.14      6.94     2.713      68513    0    0    0    1    1
2013  3 17  0 10    -3.12    -0.52    -1.77    -420.9      6.00      9.46     2.759      64815    0    0    0    1    1
2013  3 17  0 11    -3.03     0.74    -1.84    -422.8      0.39      8.73     2.734      60988    0    0    0    1    1
2013  3 17  0 12    -3.03     1.40    -1.80    -423.8     -8.13      5.65     2.668      60625    0    0    0    1    1
2013  3 17  0 13    -3.22     1.15    -1.72    -423.8     -8.35      4.44     2.657      61156    0    0    0    1    2
2013  3 17  0 14    -3.26     1.01    -1.65    -422.5     -7.57      3.48     2.656      61640    0    0    0    1    2
2013  3 17  0 15    -3.25     0.91    -1.63    -422.2     -5.27      3.21     2.657      62185    0    0    0    1    2
2013  3 17  0 16    -3.38     0.82    -1.56    -422.8     -6.31      4.35     2.651      62788    0    0    0    1    2
2013  3 17  0 17    -3.36     0.74    -1.43    -422.2     -4.31      6.73     2.641      63311    0    0    0    1    2
2013  3 17  0 18    -3.44     0.56    -1.27    -421.0     -4.83      7.09     2.643      63800    0    0    0    1    2
2013  3 17  0 19    -3.50     0.26    -1.11    -420.4     -2.99      5.82     2.680      64320    0    0    0    1    2
2013  3 17  0 20    -3.50     0.02    -1.00    -420.3      0.97      4.08     2.762      64745    0    0    0    1    1
2013  3 17  0 21    -3.41    -0.12    -0.86    -420.1      2.38      2.37     2.830      64993    0    0    0    1    1
2013  3 17  0 22    -3.33    -0.18    -0.59    -419.7      1.87      0.70     2.852      66073    0    0    0    1    1
2013  3 17  0 23    -3.40    -0.15    -0.32    -419.0     -0.31     -0.27     2.844      69150    0    0    0    1    1
2013  3 17  0 24    -3.48    -0.04    -0.18    -417.8     -2.26      0.11     2.821      73413    0    0    0    1    1
2013  3 17  0 25    -3.42     0.33    -0.20    -416.4     -0.56      2.35     2.798      77187    0    0    0    1    1
2013  3 17  0 26    -3.27     0.76    -1.03    -418.3     -3.73      6.42     2.864      76548    0    0    0    1    1
2013  3 17  0 27    -3.13     0.58    -1.29    -420.4     -2.90      6.90     2.925      73160    0    0    0    1    1
2013  3 17  0 28    -3.10     0.22    -1.00    -420.3     -1.51      6.68     2.932      70506    0    0    0    1    1
2013  3 17  0 29    -2.77     0.55    -0.72    -421.1     -0.59      5.88     2.939      69519    0    0    0    1    1
2013  3 17  0 30    -2.37     0.82    -0.19    -425.1     -4.76      4.50     2.958      75754    0    0    0    1    1
2013  3 17  0 31    -2.21     0.67     0.08    -424.9     -6.23      5.48     2.956      78665    0    0    0    1    1
2013  3 17  0 32    -2.34     0.49     0.05    -423.1     -6.33      8.24     2.897      78665    0    0    0    1    1
2013  3 17  0 33    -2.48     0.46    -0.15    -420.9     -7.45     10.92     2.822      75235    0    0    0    1    1
2013  3 17  0 34    -2.64     0.48    -0.47    -419.2     -9.82     13.02     2.783      72995    0    0    0    1    1
2013  3 17  0 35    -2.81     0.56    -0.76    -418.0    -13.01     14.20     2.792      72995    0    0    0    1    1
2013  3 17  0 36    -2.96     0.81    -0.81    -416.8    -15.62     14.61     2.801      72837    0    0    0    1    1
2013  3 17  0 37    -3.05     1.29    -0.80    -415.7    -19.53     14.43     2.803      71650    0    0    0    1    1
2013  3 17  0 38    -3.06     1.74    -1.03    -415.6    -21.04     16.72     2.808      71630    0    0    0    1    1
2013  3 17  0 39    -3.09     1.75    -1.23    -416.2    -17.62     16.94     2.813      73705    0    0    0    1    1
2013  3 17  0 40    -3.07     1.66    -1.28    -415.9    -15.03     17.24     2.782      74660    0    0    0    1    1
2013  3 17  0 41    -3.10     1.58    -1.00    -414.7    -14.11     16.69     2.731      75854    0    0    0    1    1
2013  3 17  0 42    -3.19     1.47    -0.65    -413.1    -12.43     15.17     2.711      77323    0    0    0    1    1
2013  3 17  0 43    -3.33     1.21    -0.40    -411.4    -10.14     13.83     2.700      78351    0    0    0    1    1
2013  3 17  0 44    -3.45     0.94    -0.29    -410.3     -8.54     12.68     2.704      78907    0    0    0    1    1
2013  3 17  0 45    -3.14     0.75    -1.62    -420.4    -12.67     13.24     2.754      80268    0    0    0    1    1
